DISTRICT,Year,ALL-DAE,ALL-DAE-S,ALL-EXP,ALL-EXP-S,ALL-ISS,ALL-ISS-S,ALL-OSS,ALL-OSS-S,ALL-POP,ASI-DAE,ASI-DAE-S,ASI-EXP,ASI-EXP-S,ASI-ISS,ASI-ISS-S,ASI-OSS,ASI-OSS-S,ASI-POP,BLA-DAE,BLA-DAE-S,BLA-EXP,BLA-EXP-S,BLA-ISS,BLA-ISS-S,BLA-OSS,BLA-OSS-S,BLA-POP,ECO-DAE,ECO-DAE-S,ECO-EXP,ECO-EXP-S,ECO-ISS,ECO-ISS-S,ECO-OSS,ECO-OSS-S,ECO-POP,HIS-DAE,HIS-DAE-S,HIS-EXP,HIS-EXP-S,HIS-ISS,HIS-ISS-S,HIS-OSS,HIS-OSS-S,HIS-POP,IND-DAE,IND-DAE-S,IND-EXP,IND-EXP-S,IND-ISS,IND-ISS-S,IND-OSS,IND-OSS-S,IND-POP,PCI-DAE,PCI-DAE-S,PCI-EXP,PCI-EXP-S,PCI-ISS,PCI-ISS-S,PCI-OSS,PCI-OSS-S,PCI-POP,SPE-DAE,SPE-DAE-S,SPE-EXP,SPE-EXP-S,SPE-ISS,SPE-ISS-S,SPE-OSS,SPE-OSS-S,SPE-POP,TWO-DAE,TWO-DAE-S,TWO-EXP,TWO-EXP-S,TWO-ISS,TWO-ISS-S,TWO-OSS,TWO-OSS-S,TWO-POP,WHI-DAE,WHI-DAE-S,WHI-EXP,WHI-EXP-S,WHI-ISS,WHI-ISS-S,WHI-OSS,WHI-OSS-S,WHI-POP
212801,2009,,-4,,-1,57,-4,72,6,254,,0,,0,,-6,,-6,254,,0,,0,25,3,33,4,71,,0,,0,28,-1,33,-1,132,,0,,0,,-3,,-4,20,,0,,0,,-6,,-6,254,,,,,,,,,254,,0,,0,10,2,6,-1,23,,,,,,,,,254,,0,,0,32,-2,39,-2,163
213801,2009,,-3,,-1,,-6,,-6,213,,0,,0,,0,,0,213,,,,,,,,,0,,0,,0,,0,,0,112,,0,,0,,0,,0,19,,0,,0,,0,,0,213,,,,,,,,,213,,0,,0,,0,,0,43,,,,,,,,,213,,0,,0,,0,,0,194
220801,2009,,-5,,-1,,-6,,-6,379,,0,,0,,0,,0,379,,0,,0,,0,,0,68,,0,1,2,,0,,0,63,,0,1,2,,0,,0,34,,0,,0,,0,,0,379,,,,,,,,,379,,0,,0,,0,,0,34,,,,,,,,,379,,0,1,1,,0,,0,250
220802,2009,,-5,,-1,2,-6,2,-6,477,,0,,0,,-6,,-6,477,,0,,0,1,1,1,1,91,,0,,0,1,3,,0,8,,0,,0,1,1,,-1,52,,0,,0,,-6,,-6,477,,,,,,,,,477,,0,,0,1,2,1,2,29,,,,,,,,,477,,0,,0,9,,1,-1,296
220809,2009,,-5,,-1,2,-6,,-6,389,,0,,0,,-5,,0,389,,0,,0,1,1,1,2,54,,0,,0,1,1,,0,49,,0,,0,1,2,,0,39,,0,,0,,-5,,0,389,,,,,,,,,389,,0,,0,1,2,,0,19,,,,,,,,,389,,0,,0,1,-1,1,1,288
220810,2009,,-5,,-1,,-6,,-6,431,,0,,0,,0,,0,431,,0,,0,,0,,0,13,,,,,,,,,0,,0,,0,,0,,0,30,,0,,0,,0,,0,431,,,,,,,,,431,,0,,0,,0,,0,34,,,,,,,,,431,,0,,0,1,1,6,1,340
220811,2009,,-5,,-1,,-6,2,-6,345,,0,,0,,0,,-5,345,,0,,0,,0,5,2,197,,0,,0,,0,1,-2,315,,0,,0,,0,,-1,124,,0,,0,,0,,-5,345,,,,,,,,,345,,0,,0,,0,1,2,17,,,,,,,,,345,,0,,0,,0,,0,24
220814,2009,,-3,,0,,-6,,-6,167,,0,,0,,0,,0,167,,0,,0,,0,,0,20,,0,,0,,0,,0,7,,0,,0,,0,,0,20,,0,,0,,0,,0,167,,,,,,,,,167,,0,,0,,0,,0,13,,,,,,,,,167,,0,,0,,0,,0,120
220815,2009,,-3,,0,2,-6,2,-5,153,,0,,0,1,-3,,-5,153,,0,,0,84,,1,-1,95,,0,,0,81,,1,-1,86,,0,,0,1,1,1,1,20,,0,,0,,-5,,-5,153,,,,,,,,,153,,0,,0,1,2,1,2,9,,,,,,,,,153,,0,,0,1,1,6,5,37
221801,2009,,-6,,-5,,-6,367,-6,6520,,0,,0,,0,,-6,6520,,0,1,2,,0,146,6,848,,0,1,1,,0,200,-4,4042,,0,1,1,,0,118,-6,3325,,0,,0,,0,1,-6,6520,,,,,,,,,6520,,0,,0,,0,29,-1,522,,,,,,,,,6520,,0,1,1,,0,1,-6,2282
227803,2009,,-3,,-1,,-6,2,-6,178,,0,,0,,0,,-5,178,,0,,0,,0,5,6,12,,0,,0,,0,1,1,83,,0,,0,,0,1,1,85,,0,,0,,0,,-5,178,,,,,,,,,178,,0,,0,,0,1,1,30,,,,,,,,,178,,0,,0,1,1,1,1,75
227804,2009,,-6,,-1,145,-6,115,4,766,,0,,0,1,-6,,-6,766,,0,,0,77,6,59,6,169,,0,,0,53,1,44,1,270,,0,,0,1,-6,25,-1,184,,0,,0,,-6,,-6,766,,,,,,,,,766,,0,,0,21,3,16,3,61,,,,,,,,,766,,0,1,1,44,-6,31,-6,391
227805,2009,,-3,,0,,-6,,-6,161,,0,,0,,0,,0,161,,0,,0,,0,1,0,151,,0,,0,,0,1,1,103,,0,,0,,0,,0,10,,0,,0,,0,,0,161,,,,,,,,,161,,0,,0,,0,,0,26,,,,,,,,,161,,,,,,,,,0
227806,2009,,-6,,-2,266,-6,,-6,2356,,0,,0,1,-6,,0,2356,,0,,0,115,6,,0,518,,0,,0,217,6,,0,1508,,0,,0,58,-1,,0,518,,0,,0,1,-6,,0,2356,,,,,,,,,2356,,0,,0,149,-2,,0,1390,,,,,,,,,2356,,0,,0,87,-6,,0,1225
227814,2009,,-5,,-1,,-6,,-6,339,,0,,0,,0,1,0,339,,0,,0,,0,,0,20,,,,,,,,,0,,0,,0,,0,,0,51,,0,,0,,0,,0,339,,,,,,,,,339,,0,,0,,0,,0,7,,,,,,,,,339,,0,,0,,0,1,1,254
227816,2009,,-5,,-1,,-6,2,-6,458,,0,,0,,0,1,-4,458,,0,,0,,0,19,,50,,0,,0,,0,45,,277,,0,,0,,0,46,,275,,0,,0,,0,,-6,458,,,,,,,,,458,,0,,0,,0,1,2,23,,,,,,,,,458,,0,,0,,0,1,1,101
227817,2009,,-3,,-1,2,-6,15,-2,211,,0,,0,,-5,,-6,211,,0,,0,1,-1,1,-5,108,,0,,0,1,-1,7,-2,150,,0,,0,,-1,1,-3,78,,0,,0,,-5,,-6,211,,,,,,,,,211,,0,,0,1,1,5,2,30,,,,,,,,,211,,0,,0,1,1,1,-1,23
227819,2009,,-4,,-1,,-6,,-6,260,,0,,0,,0,,0,260,,0,,0,,0,,0,52,,0,,0,,0,,0,162,,0,,0,,0,,0,187,,0,,0,,0,,0,260,,,,,,,,,260,,0,,0,,0,,0,26,,,,,,,,,260,,0,,0,,0,,0,18
227820,2009,,-6,,-1,,-6,,-6,586,,0,,0,,0,,0,586,,0,,0,,0,,0,29,,0,,0,,0,1,0,539,,0,,0,,0,1,0,551,,0,,0,,0,,0,586,,,,,,,,,586,,0,,0,,0,,0,41,,,,,,,,,586,,0,,0,,0,,0,6
227821,2009,,-4,,-1,30,-6,25,-1,252,,0,,0,1,-6,1,-6,252,,0,,0,1,-1,,-1,10,,0,,0,6,2,5,2,27,,0,,0,1,-4,1,-3,58,,0,,0,,-6,,-6,252,,,,,,,,,252,,0,,0,7,4,13,6,15,,,,,,,,,252,,0,,0,19,-1,14,-1,166
234801,2009,,-5,,-1,,-6,,-6,353,,0,,0,,0,,0,353,,0,,0,,0,,0,46,,0,,0,,0,,0,155,,0,,0,,0,,0,49,,0,,0,,0,,0,353,,,,,,,,,353,,0,,0,,0,,0,138,,,,,,,,,353,,0,,0,,0,,0,258
236801,2009,,-5,,-1,,-6,,-6,453,,0,,0,,0,,0,453,,0,,0,,0,,0,163,,0,,0,,0,,0,453,,0,,0,,0,,0,190,,0,,0,,0,,0,453,,,,,,,,,453,,0,,0,,0,,0,63,,,,,,,,,453,,0,,0,,0,,0,100
240801,2009,,-6,,-1,,-6,,-6,676,,0,,0,,0,,0,676,,,,,,,,,0,,0,,0,,0,,0,656,,0,,0,,0,,0,669,,0,,0,,0,,0,676,,,,,,,,,676,,0,,0,,0,,0,176,,,,,,,,,676,,0,,0,,0,,0,7
3801,2010,,-5,,-1,,-6,2,-6,375,,0,,0,,0,,-5,375,,0,,0,,0,1,1,79,,0,,0,,0,1,-1,230,,0,,0,,0,1,1,41,,0,,0,,0,,-5,375,,,,,,,,,375,,0,,0,,0,1,1,45,,,,,,,,,375,,0,,0,,0,1,-1,248
13801,2010,,-5,,-1,2,-6,26,-3,347,,0,,0,,-5,,-6,347,,0,,0,,0,,-1,14,,0,,0,1,-1,1,-6,270,,0,,0,1,-1,20,-1,271,,0,,0,,-5,,-6,347,,,,,,,,,347,,0,,0,1,1,6,2,38,,,,,,,,,347,,0,,0,1,1,6,1,56
14801,2010,,-5,,-1,,-6,2,-6,308,,0,,0,,0,,-5,308,,0,,0,,0,1,1,145,,0,,0,,0,1,-1,201,,0,,0,,0,1,1,74,,0,,0,,0,,-5,308,,,,,,,,,308,,0,,0,,0,1,1,49,,,,,,,,,308,,0,,0,,0,1,1,80
14803,2010,,-4,,-1,,-6,,-6,231,,0,,0,,0,,0,231,,0,,0,,0,,0,81,,0,,0,,0,,0,178,,0,,0,,0,,0,28,,0,,0,,0,,0,231,,,,,,,,,231,,0,,0,,0,,0,35,,,,,,,,,231,,0,1,1,,0,,0,122
14804,2010,,-6,,-1,,-6,2,-6,599,,0,,0,,0,,-6,599,,0,,0,,0,,-1,102,,0,,0,,0,,-1,324,,0,,0,,0,1,1,126,,0,,0,,0,,-6,599,,,,,,,,,599,,0,,0,,0,1,1,222,,,,,,,,,599,,0,,0,,0,1,-1,371
15801,2010,,-6,,-1,,-6,2,-6,744,,0,,0,,0,,-6,744,,0,,0,,0,,0,7,,0,,0,,0,1,-1,619,,0,,0,,0,1,-2,684,,0,,0,,0,,-6,744,,,,,,,,,744,,0,,0,,0,1,1,186,,,,,,,,,744,,0,,0,,0,1,2,45
15802,2010,,-6,,-1,,-6,,-6,1102,,0,,0,,0,,0,1102,,0,,0,1,1,5,3,507,,0,,0,1,0,5,0,1087,,0,,0,,0,,0,485,,0,,0,,0,,0,1102,,,,,,,,,1102,,0,,0,,0,,0,44,,,,,,,,,1102,,0,,0,,0,,0,88
15805,2010,,-6,,-1,222,-1,97,3,724,,0,,0,1,-6,1,-6,724,,0,,0,13,4,1,-1,14,1,0,,0,178,-5,71,-5,652,1,0,,0,203,-1,1,-6,666,,0,,0,,-6,,-6,724,,,,,,,,,724,,0,,0,23,1,17,3,72,,,,,,,,,724,,0,,0,1,-5,1,-2,36
15806,2010,,-6,,-2,,-6,,-6,2436,,0,,0,,0,,0,2436,,0,,0,,0,,0,999,,0,,0,,0,1,1,1922,,0,,0,,0,1,1,1267,,0,,0,,0,,0,2436,,,,,,,,,2436,,0,,0,,0,1,2,219,,,,,,,,,2436,,0,,0,,0,,0,171
15807,2010,21,-2,,-1,93,-6,157,3,1210,,-6,,0,,-6,1,-6,1210,1,-2,1,1,32,5,64,6,242,12,-1,1,1,57,-1,76,-5,774,11,-2,,0,51,-3,64,-6,811,,-6,,0,,-6,,-6,1210,,,,,,,,,1210,1,-1,,0,12,1,30,3,157,,,,,,,,,1210,1,-1,,0,10,-1,1,-6,145
15808,2010,,-6,,-1,,-6,190,6,1174,,0,,0,,0,,-6,1174,,0,,0,1,1,77,5,305,,0,,0,1,0,89,-6,1151,,0,,0,5,3,84,-1,552,,0,,0,,0,,-6,1174,,,,,,,,,1174,,0,,0,10,6,94,6,352,,,,,,,,,1174,,0,,0,1,1,29,-5,305
15809,2010,,-6,,-1,,-6,2,-6,580,,0,,0,,0,,-6,580,,0,,0,,0,1,2,35,,0,,0,,0,1,-2,556,,0,,0,,0,1,-2,528,,0,,0,,0,,-6,580,,,,,,,,,580,,0,,0,,0,1,2,29,,,,,,,,,580,,0,,0,,0,,0,17
15814,2010,,-4,,-1,,-6,,-6,302,,0,,0,,0,,0,302,,0,,0,,0,,0,3,,0,,0,,0,1,0,282,,0,,0,,0,5,0,293,,0,,0,,0,,0,302,,,,,,,,,302,,0,,0,,0,,0,24,,,,,,,,,302,,0,,0,,0,,0,6
15815,2010,,-6,,-1,,-6,48,-6,918,,0,,0,,0,,-6,918,,0,,0,,0,1,-2,83,,0,,0,,0,28,-4,714,,0,,0,,0,41,1,753,,0,,0,,0,,-6,918,,,,,,,,,918,,0,,0,,0,5,1,64,,,,,,,,,918,,0,,0,,0,1,-2,83
15816,2010,,-3,,-1,2,-6,2,-6,224,,0,,0,,-5,,-5,224,,0,,0,1,2,1,2,16,,0,,0,7,3,31,,127,,0,,0,1,-1,1,-1,170,,0,,0,,-5,,-5,224,,,,,,,,,224,,0,,0,1,1,1,1,45,,,,,,,,,224,,0,,0,1,1,1,1,34
15819,2010,,-6,,-2,,-6,93,-6,1374,,0,,0,,0,,-6,1374,,0,,0,,0,63,6,522,,0,,0,1,1,68,-1,1037,,0,,0,,0,19,-3,440,,0,,0,,0,,-6,1374,,,,,,,,,1374,,0,,0,,0,11,2,96,,,,,,,,,1374,,0,,0,1,1,11,-5,398
15820,2010,,-5,,-1,,-6,25,-5,453,,0,,0,,0,,-6,453,,0,,0,,0,1,-1,27,,0,,0,,0,19,-2,392,,0,,0,,0,19,-1,362,,0,,0,,0,,-6,453,,,,,,,,,453,,0,,0,,0,7,2,68,,,,,,,,,453,,0,,0,,0,1,-2,59
15822,2010,,-6,,-2,2,-6,2,-6,1316,,0,,0,,-6,,-6,1316,,0,,0,,0,1,2,118,,0,1,0,1,-1,14,,1109,,0,,0,1,-1,14,,1119,,0,,0,,-6,,-6,1316,,,,,,,,,1316,,0,,0,1,2,1,2,79,,,,,,,,,1316,,0,1,2,1,2,1,2,79
15825,2010,,-4,,-1,2,-6,15,-3,244,,0,,0,,-5,,-6,244,,0,,0,,0,1,-1,20,,0,,0,1,-1,7,-2,170,,0,,0,1,-1,1,-6,210,,0,,0,,-5,1,-6,244,,,,,,,,,244,,0,,0,1,2,6,4,24,,,,,,,,,244,,0,,0,,0,,-1,15
15826,2010,,-5,,-1,,-6,2,-6,529,,0,,0,,0,,-6,529,,0,,0,,0,1,2,16,,0,,0,1,1,12,,317,,0,,0,1,0,1,-2,497,,0,,0,,0,,-6,529,,,,,,,,,529,,0,,0,,0,1,2,48,,,,,,,,,529,,0,,0,,0,1,2,16
15827,2010,,-6,,-1,,-6,2,-6,757,,0,,0,,0,1,-4,757,,0,,0,,0,1,1,144,,0,,0,,0,24,,356,,0,,0,,0,25,,348,,0,,0,,0,1,-4,757,,,,,,,,,757,,0,,0,,0,1,2,15,,,,,,,,,757,,0,,0,,0,11,,212
15828,2010,,-6,,-1,98,-6,165,6,801,,0,,0,5,-6,6,-6,801,,0,,0,12,2,23,3,64,,0,,0,59,2,89,1,428,,0,,0,66,1,101,-2,529,,0,,0,,-6,,-6,801,,,,,,,,,801,,0,,0,5,-1,11,1,48,,,,,,,,,801,,0,,0,15,-2,35,1,168
15830,2010,,-6,,-1,751,6,188,6,778,,0,,0,9,-6,1,-6,778,,0,,0,78,5,26,5,47,,0,,0,428,1,98,-2,443,1,1,,0,588,-1,140,-2,622,,0,,0,,-6,1,-6,778,,,,,,,,,778,,0,,0,40,2,18,4,31,,,,,,,,,778,,0,,0,76,-2,1,-6,93
15831,2010,,-5,,-1,,-6,2,-6,382,,0,,0,,0,,-5,382,,0,,0,,0,1,2,34,,0,,0,,0,1,-1,244,,0,,0,,0,1,-1,248,,0,,0,,0,,-5,382,,,,,,,,,382,,0,,0,,0,1,2,15,,,,,,,,,382,,0,,0,,0,,-1,69
15833,2010,,-2,,0,,-6,,-5,93,,0,,0,,0,,0,93,,0,,0,,0,,0,5,,0,,0,,0,,0,50,,0,,0,,0,,0,73,,0,,0,,0,,0,93,,,,,,,,,93,,0,,0,,0,,0,4,,,,,,,,,93,,0,,0,,0,,0,13
21803,2010,,-6,,-1,,-6,2,-6,650,,0,,0,,0,,-6,650,,0,,0,1,1,10,,292,,0,,0,1,0,9,,626,,0,,0,,0,5,3,318,,0,,0,,0,,-6,650,,,,,,,,,650,,0,,0,,0,1,2,65,,,,,,,,,650,,0,,0,,0,,0,32
46802,2010,,-6,,-1,,-6,,-6,1189,,0,,0,,0,,0,1189,,0,,0,,0,,0,357,,0,,0,,0,,0,1133,,0,,0,,0,,0,309,,0,,0,,0,,0,1189,,,,,,,,,1189,,0,,0,,0,,0,702,,,,,,,,,1189,,0,,0,,0,,0,499
57802,2010,,-5,,-1,,-6,84,5,492,,0,,0,,0,,-6,492,,0,,0,,0,1,-6,153,,0,,0,,0,50,-1,298,,0,,0,,0,61,2,315,,0,,0,,0,,-6,492,,,,,,,,,492,,0,,0,,0,5,-1,44,,,,,,,,,492,,0,,0,,0,1,-2,20
57803,2010,,-6,,-2,2,-6,43,-6,1369,,0,,0,21,,10,-6,1369,,0,,0,13,,7,4,68,,0,,0,1,2,1,-1,51,,0,,0,19,,12,3,205,,0,,0,,-6,,-6,1369,,,,,,,,,1369,,0,,0,1,2,11,6,41,,,,,,,,,1369,,0,,0,19,,14,1,370
57804,2010,,-6,77,6,2,-6,580,6,3630,,0,,-6,,-6,1,-6,3630,,0,47,3,,-1,411,6,1742,,0,42,-6,1,-1,441,-6,3242,,0,1,-6,1,1,149,-6,1742,,0,,-6,,-6,1,-6,3630,,,,,,,,,3630,,0,12,1,1,1,122,5,508,,,,,,,,,3630,,0,1,-1,1,2,1,-6,109
57805,2010,,-3,,-1,,-6,,-6,209,,0,,0,,0,,0,209,,0,,0,,0,,0,17,,0,,0,,0,,0,139,,0,,0,,0,,0,138,,0,,0,,0,,0,209,,,,,,,,,209,,0,,0,,0,,0,10,,,,,,,,,209,,0,,0,,0,,0,48
57806,2010,,-6,,-2,176,-6,173,-1,1602,,0,,0,1,-6,,-6,1602,,0,,0,66,6,53,5,304,,0,,0,135,6,132,6,953,,0,,0,81,1,95,4,689,,0,,0,1,-6,1,-6,1602,,,,,,,,,1602,,0,,0,16,2,22,5,96,,,,,,,,,1602,,0,,0,1,-6,1,-6,545
57807,2010,,-6,,-3,,-6,557,6,3601,,0,,0,,0,1,-6,3601,,0,,0,,0,346,6,1728,,0,,0,,0,310,5,1671,,0,,0,,0,104,-5,900,,0,,0,,0,1,-6,3601,,,,,,,,,3601,,0,,0,,0,67,5,288,,,,,,,,,3601,,0,,0,,0,102,-5,900
57808,2010,,-6,,-2,,-6,2,-6,1455,,0,,0,1,0,1,-5,1455,,0,,0,1,1,1,1,466,,0,,0,5,3,1,1,678,,0,,0,1,1,,-1,422,,0,,0,,0,,-6,1455,,,,,,,,,1455,,0,,0,,0,1,2,29,,,,,,,,,1455,,0,,0,1,3,1,2,44
57809,2010,,-3,,-1,,-6,,-6,207,,0,,0,,0,,0,207,,0,,0,,0,,0,72,,0,,0,,0,,0,183,,0,,0,,0,,0,132,,0,,0,,0,,0,207,,,,,,,,,207,,0,,0,,0,,0,2,,,,,,,,,207,,0,,0,,0,,0,2
57810,2010,,-6,,-1,,-6,38,-5,586,,0,,0,,0,,-6,586,,0,,0,1,0,1,-6,469,,0,,0,1,0,1,-6,566,,0,,0,,0,1,-4,117,,0,,0,,0,,-6,586,,,,,,,,,586,,0,,0,,0,6,3,29,,,,,,,,,586,,,,,,,,,0
57811,2010,,-5,,-1,,-6,,-6,342,,0,,0,,0,,0,342,,0,,0,,0,,0,339,,0,,0,,0,,0,336,,0,,0,,0,,0,3,,0,,0,,0,,0,342,,,,,,,,,342,,0,,0,,0,,0,17,,,,,,,,,342,,,,,,,,,0
57813,2010,,-6,,-1,,-6,88,2,667,,0,,0,,0,,-6,667,,0,,0,,0,1,-3,40,,0,1,0,,0,77,-1,600,,0,1,0,,0,77,-2,607,,0,,0,,0,,-6,667,,,,,,,,,667,,0,,0,,0,5,2,20,,,,,,,,,667,,0,1,3,,0,1,-1,13
57814,2010,,-6,,-2,,-6,,-6,2200,,0,,0,,0,,0,2200,,0,,0,,0,,0,946,,0,,0,,0,,0,2196,,0,,0,,0,,0,1012,,0,,0,,0,,0,2200,,,,,,,,,2200,,0,,0,,0,,0,308,,,,,,,,,2200,,0,,0,,0,,0,242
57816,2010,,-6,,-2,,-6,,-6,1411,,0,,0,,0,,0,1411,,0,,0,,0,1,0,1397,,0,,0,,0,1,1,904,,0,,0,,0,,0,14,,0,,0,,0,,0,1411,,,,,,,,,1411,,0,,0,,0,,0,113,,,,,,,,,1411,,,,,,,,,0
57817,2010,,-6,,-1,,-6,22,-6,629,,0,,0,,0,,-6,629,,0,,0,,0,1,-6,554,,0,,0,,0,1,-6,555,,0,,0,,0,1,-1,75,,0,,0,,0,,-6,629,,,,,,,,,629,,0,,0,,0,13,4,195,,,,,,,,,629,,,,,,,,,0
57819,2010,,-2,,0,,-6,,-6,114,,0,,0,,0,,0,114,,0,,0,,0,,0,40,,0,,0,,0,,0,76,,0,,0,,0,,0,59,,0,,0,,0,,0,114,,,,,,,,,114,,0,,0,,0,,0,34,,,,,,,,,114,,0,,0,,0,,0,15
57827,2010,,-4,,-1,,-6,,-6,294,,0,,0,,0,,0,294,,0,,0,,0,,0,138,,0,,0,,0,,0,261,,0,,0,,0,,0,153,,0,,0,,0,,0,294,,,,,,,,,294,,0,,0,,0,,0,12,,,,,,,,,294,,0,,0,,0,,0,3
57828,2010,,-6,241,6,,-6,905,6,3626,,0,1,-6,,0,1,-6,3626,,0,45,2,,0,179,4,580,,0,70,-5,,0,270,-6,1479,,0,92,2,,0,311,-1,1269,,0,1,-6,,0,1,-6,3626,,,,,,,,,3626,,0,19,-3,,0,119,1,471,,,,,,,,,3626,,0,99,-2,,0,402,-2,1704
57829,2010,,-6,,-2,38,-6,122,-5,1495,,0,,0,,-6,,-6,1495,,0,1,2,1,-2,24,5,135,,0,1,0,30,-3,102,-3,1360,,0,1,0,19,-5,79,-5,1211,,0,,0,1,-6,1,-6,1495,,,,,,,,,1495,,0,,0,9,5,14,3,90,,,,,,,,,1495,,0,1,2,12,5,1,-5,150
57830,2010,,-6,2,1,2,-6,2,-6,1013,,0,,-6,,-6,,-6,1013,,0,1,1,7,6,16,,142,,0,18,,37,,1,-2,931,,0,1,-1,35,,48,,851,,0,,-6,,-6,,-6,1013,,,,,,,,,1013,,0,1,2,1,2,1,2,51,,,,,,,,,1013,,0,,0,,0,,0,10
57831,2010,,-6,,-1,69,-6,61,-4,806,,0,,0,,-6,,-6,806,,0,,0,1,-6,61,1,790,,0,,0,62,-1,51,-2,733,,0,,0,1,-1,,-1,16,,0,,0,,-6,,-6,806,,,,,,,,,806,,0,,0,8,2,5,1,64,,,,,,,,,806,,0,,0,,-1,,-1,8
57832,2010,,-5,,-1,,-6,,-6,371,,0,,0,,0,,0,371,,0,,0,,0,,0,119,,0,,0,,0,,0,230,,0,,0,,0,,0,163,,0,,0,,0,,0,371,,,,,,,,,371,,0,,0,,0,,0,67,,,,,,,,,371,,0,,0,,0,,0,85
57833,2010,,-4,,-1,,-6,,-6,266,,0,,0,,0,,0,266,,0,,0,,0,1,1,88,,0,,0,,0,1,1,140,,0,,0,,0,1,2,48,,0,,0,,0,,0,266,,,,,,,,,266,,0,,0,,0,,0,8,,,,,,,,,266,,0,,0,,0,,0,122
57834,2010,,-6,,-1,57,-6,93,3,675,,0,,0,,-6,1,-6,675,,0,,0,45,6,47,2,297,,0,,0,21,1,26,-2,240,,0,,0,7,-5,30,-2,256,,0,,0,,-6,,-6,675,,,,,,,,,675,,0,,0,11,1,18,1,115,,,,,,,,,675,,0,,0,5,-2,1,-6,115
57835,2010,,-6,,-1,,-6,44,-6,832,,0,,0,,0,,-6,832,,0,,0,,0,7,2,75,,0,,0,,0,36,-6,822,,0,,0,,0,37,-1,740,,0,,0,,0,,-6,832,,,,,,,,,832,,0,,0,,0,13,6,42,,,,,,,,,832,,0,,0,,0,,-1,8
57836,2010,,-4,,-1,,-6,,-6,296,,0,,0,,0,,0,296,,0,,0,,0,20,1,290,,0,,0,,0,13,5,176,,0,,0,,0,,0,3,,0,,0,,0,,0,296,,,,,,,,,296,,0,,0,,0,,0,6,,,,,,,,,296,,0,,0,,0,,0,3
57837,2010,,-4,,-1,,-6,,-6,288,,0,,0,,0,,0,288,,0,,0,,0,,0,164,,0,,0,,0,,0,166,,0,,0,,0,,0,124,,0,,0,,0,,0,288,,,,,,,,,288,,0,,0,,0,,0,23,,,,,,,,,288,,,,,,,,,0
57839,2010,,-5,,-1,,-6,2,-6,385,,0,,0,,0,,-5,385,,0,,0,,0,1,2,15,,0,,0,1,0,1,-2,346,,0,,0,1,0,1,-2,358,,0,,0,,0,,-5,385,,,,,,,,,385,,0,,0,,0,1,2,31,,,,,,,,,385,,0,,0,1,3,1,2,8
57840,2010,2,-4,,-1,,-6,,-6,418,1,-4,,0,,0,,0,418,,-1,,0,,0,,0,50,1,1,,0,,0,,0,45,1,1,,0,,0,,0,88,,-5,,0,,0,,0,418,,,,,,,,,418,,,,,,,,,0,,,,,,,,,418,1,1,,0,,0,1,1,155
57841,2010,,-3,,-1,,-6,,-6,206,,0,,0,,0,,0,206,,0,,0,,0,,0,47,,0,,0,,0,,0,194,,0,,0,,0,,0,146,,0,,0,,0,,0,206,,,,,,,,,206,,0,,0,,0,,0,6,,,,,,,,,206,,0,,0,,0,,0,8
57844,2010,,-4,,-1,2,-6,2,-6,273,,0,,0,1,-4,,-5,273,,0,,0,1,1,,-1,74,,0,,0,1,1,1,1,103,,0,,0,,0,,0,5,,0,,0,,-5,1,-4,273,,,,,,,,,273,,0,,0,1,2,,0,5,,,,,,,,,273,,0,,0,,-1,1,1,74
61802,2010,,-6,2,1,,-6,,-6,956,,0,,-6,,0,1,0,956,,0,,-1,,0,,0,134,,0,,-1,,0,1,1,335,,0,,-1,,0,1,2,153,,0,,-6,,0,,0,956,,,,,,,,,956,,0,1,1,,0,,0,124,,,,,,,,,956,,0,7,2,1,1,1,1,641
70801,2010,,-5,,-1,86,-2,36,1,323,,0,,0,,-6,,-6,323,,0,,0,20,2,1,-3,58,,0,,0,43,-2,19,-1,195,,0,,0,1,-6,12,2,68,,0,,0,1,-6,1,-6,323,,,,,,,,,323,,0,,0,19,2,7,1,45,,,,,,,,,323,,0,,0,45,-2,15,-3,191
71801,2010,,-6,,-1,,-6,2,-6,853,,0,,0,,0,,-6,853,,0,,0,,0,1,2,26,,0,1,1,,0,21,,455,,0,1,0,,0,1,-1,691,,0,,0,,0,,-6,853,,,,,,,,,853,,0,,0,,0,1,2,51,,,,,,,,,853,,0,,0,,0,1,1,102
71803,2010,,-5,,-1,,-6,,-6,487,,0,,0,,0,,0,487,,0,,0,,0,,0,10,,0,,0,,0,,0,459,,0,,0,,0,,0,463,,0,,0,,0,,0,487,,,,,,,,,487,,0,,0,,0,,0,39,,,,,,,,,487,,0,,0,,0,,0,10
71804,2010,,-6,,-1,,-6,,-6,712,,0,,0,,0,,0,712,,0,,0,,0,,0,7,,0,,0,,0,1,1,481,,0,,0,,0,1,0,648,,0,,0,,0,,0,712,,,,,,,,,712,,0,,0,,0,,0,50,,,,,,,,,712,,0,,0,,0,,0,64
71806,2010,,-6,,-1,,-6,2,-6,1171,,0,,0,,0,,-6,1171,,0,,0,,0,1,2,59,,0,,0,,0,6,2,758,,0,,0,,0,1,-1,984,,0,,0,,0,,-6,1171,,,,,,,,,1171,,0,,0,,0,1,2,35,,,,,,,,,1171,,0,,0,,0,,0,117
